tutorial_id,tutorial_title,file,track,rank,domain,root,spec_path,difficulty,score,confidence,evidence_terms,source_line
hepatitis-retroviruses,Hepatitis & Retroviruses,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,6,CP,Medical Microbiology,Medical Microbiology > Viruses and Prions > Ebola Virus > Retroviruses,,1.1243,high,retroviruse; viruse; viru,3204
herpesviruses,Herpesviruses,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,1,CP,Medical Microbiology,Medical Microbiology > Pneumocystis jirovecii,AR,1.2488,high,pneumocysti; jirovecii; microbiology,3044
herpesviruses,Herpesviruses,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,2,CP,Medical Microbiology,Medical Microbiology > Viruses and Prions > Specific Viruses > Adenovirus,AR,1.0556,high,adenoviru; microbiology; viruse,3153
herpesviruses,Herpesviruses,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,3,AP,Dermatopathology,Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Herpes Simplex Virus,F,1.0343,high,herpe; simplex; viru,7868
herpesviruses,Herpesviruses,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,4,AP,Male Reproductive,"Male Reproductive System > Normal Anatomy, Histology and Development > Diagnostic/Technical Procedures & Laboratory Management > Cerebrospinal Fluid > Bronchoalveolar Lavage",AR,1.0109,high,bronchoalveolar; lavage; male; diagnostic; procedure; fluid,17731
herpesviruses,Herpesviruses,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,5,CP,Medical Microbiology,Medical Microbiology > Viruses and Prions > Ebola Virus > Herpesviridae > EBV,AR,0.9517,high,ebv; epstein; barr; viru; microbiology; viruse,3171
herpesviruses,Herpesviruses,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,6,AP,Breast,Breast > Normal Cytology > Pregnancy and Lactational Changes > Fungal,F,0.95,high,fungal; cytology; change,5826
parasitology,Parasitology,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,1,CP,Medical Microbiology,Medical Microbiology,,1.93,high,medical; microbiology,2633
parasitology,Parasitology,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,2,CP,Medical Microbiology,Medical Microbiology > Blood and Tissue > Plasmodium falciparum,AR,1.8473,high,plasmodium; falciparum; medical; microbiology; blood,3285
parasitology,Parasitology,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,3,CP,Medical Microbiology,Medical Microbiology > Stenotrophomonas maltophilia > Borrelia burgdorferi,AR,1.6797,high,borrelia; burgdorferi; medical; microbiology,2915
parasitology,Parasitology,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,4,CP,Medical Microbiology,Medical Microbiology > Fungi > Molecular Diagnostics for Fungi,AR,1.4024,high,molecular; diagnostic; medical; microbiology,3025
parasitology,Parasitology,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,5,AP,Breast,Breast > Lung Primary > Liver Cytopathology > Infections,F,0.6475,high,infection; liver,5176
parasitology,Parasitology,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,6,AP,Endocrine,The Endocrine System > The Skin and Nails > Other Lymphoid Cells > Peripheral Blood,C,0.6294,high,peripheral; blood; other,11889
blood-tissue-protozoa-malaria-babesia,"Blood & Tissue Protozoa (Malaria, Babesia)",src/content/tutorials/tutorials.normalized.json,Clinical Pathology,1,CP,Medical Microbiology,Medical Microbiology > Blood and Tissue > Plasmodium falciparum,AR,1.64,high,plasmodium; falciparum; medical; microbiology; blood; tissue,3285
blood-tissue-protozoa-malaria-babesia,"Blood & Tissue Protozoa (Malaria, Babesia)",src/content/tutorials/tutorials.normalized.json,Clinical Pathology,2,CP,Medical Microbiology,Medical Microbiology > Parasites > Protozoa,,1.615,high,protozoa; medical; microbiology; parasite,3257
blood-tissue-protozoa-malaria-babesia,"Blood & Tissue Protozoa (Malaria, Babesia)",src/content/tutorials/tutorials.normalized.json,Clinical Pathology,3,CP,Medical Microbiology,Medical Microbiology > Blood and Tissue,,1.58,high,blood; tissue; medical; microbiology,3279
blood-tissue-protozoa-malaria-babesia,"Blood & Tissue Protozoa (Malaria, Babesia)",src/content/tutorials/tutorials.normalized.json,Clinical Pathology,4,CP,Medical Microbiology,Medical Microbiology > Parasites,,1.53,high,parasite; medical; microbiology,3237
blood-tissue-protozoa-malaria-babesia,"Blood & Tissue Protozoa (Malaria, Babesia)",src/content/tutorials/tutorials.normalized.json,Clinical Pathology,5,CP,Hematopathology for Clinical Pathology,Hematopathology for Clinical Pathology > Infections with Manifestation in the Peripheral Blood > Malaria > Babesia,C,1.3333,high,babesia; infection; peripheral; blood; malaria,2437
blood-tissue-protozoa-malaria-babesia,"Blood & Tissue Protozoa (Malaria, Babesia)",src/content/tutorials/tutorials.normalized.json,Clinical Pathology,6,CP,Chemical Pathology,Chemical Pathology > Kidney Disease > Acute Kidney Injury,C,1.3145,high,acute; kidney; injury,1927
intestinal-protozoa-giardia-entamoeba,"Intestinal Protozoa (Giardia, Entamoeba)",src/content/tutorials/tutorials.normalized.json,Clinical Pathology,1,CP,Medical Microbiology,Medical Microbiology > Parasites > Protozoa > Intestinal,,1.2327,high,intestinal; microbiology; protozoa,3258
intestinal-protozoa-giardia-entamoeba,"Intestinal Protozoa (Giardia, Entamoeba)",src/content/tutorials/tutorials.normalized.json,Clinical Pathology,2,CP,Medical Microbiology,Medical Microbiology > Parasites > Protozoa,,1.0448,high,protozoa; microbiology,3257
intestinal-protozoa-giardia-entamoeba,"Intestinal Protozoa (Giardia, Entamoeba)",src/content/tutorials/tutorials.normalized.json,Clinical Pathology,3,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Clinical Practice > Causes > Management,,0.9241,high,blood; cause,194
intestinal-protozoa-giardia-entamoeba,"Intestinal Protozoa (Giardia, Entamoeba)",src/content/tutorials/tutorials.normalized.json,Clinical Pathology,4,AP,Breast,Breast > Lung Primary > Liver Cytopathology > Infections,F,0.7972,high,infection; primary; liver,5176
intestinal-protozoa-giardia-entamoeba,"Intestinal Protozoa (Giardia, Entamoeba)",src/content/tutorials/tutorials.normalized.json,Clinical Pathology,5,AP,Breast,Breast > Lung Primary > Lung FNA > Parasitic,AR,0.7162,high,parasitic; primary,4980
intestinal-protozoa-giardia-entamoeba,"Intestinal Protozoa (Giardia, Entamoeba)",src/content/tutorials/tutorials.normalized.json,Clinical Pathology,6,AP,Breast,Breast > Lung Primary > Lung FNA > Infections,F,0.6719,high,infection; primary,4973
helminths-nematodes-cestodes-trematodes,"Helminths (Nematodes, Cestodes, Trematodes)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,1,CP,Medical Microbiology,Medical Microbiology > Parasites,,1.33,high,parasite; medical; microbiology,3237
helminths-nematodes-cestodes-trematodes,"Helminths (Nematodes, Cestodes, Trematodes)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,2,CP,Medical Microbiology,Medical Microbiology > Parasites > Specific Parasites,,1.08,high,parasite; medical; microbiology,3256
helminths-nematodes-cestodes-trematodes,"Helminths (Nematodes, Cestodes, Trematodes)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,3,CP,Medical Microbiology,Medical Microbiology > Blood and Tissue,,1.02,high,blood; tissue; medical; microbiology,3279
helminths-nematodes-cestodes-trematodes,"Helminths (Nematodes, Cestodes, Trematodes)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,4,AP,Male Reproductive,"Male Reproductive System > Normal Anatomy, Histology and Development > Complete Blood Count",AR,1.0135,high,complete; blood; count; male,17868
helminths-nematodes-cestodes-trematodes,"Helminths (Nematodes, Cestodes, Trematodes)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,5,AP,Gastrointestinal,The Digestive System > The Pancreas > Acute and chronic pancreatitis > Infections,C,0.8445,high,infection; chronic; gastrointestinal,2580
helminths-nematodes-cestodes-trematodes,"Helminths (Nematodes, Cestodes, Trematodes)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,6,AP,Gastrointestinal,"The Digestive System > The Gastrointestinal Tract > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Infections",C,0.7709,high,infection; gastrointestinal; change,1932
rh-immune-globulin-dosing,Rh Immune Globulin Dosing,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,1,CP,Hematopathology for Clinical Pathology,Hematopathology for Clinical Pathology > Testing in Hematology and Hematopathology > Flow Cytometry,,0.9578,high,flow; cytometry,2326
rh-immune-globulin-dosing,Rh Immune Globulin Dosing,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,2,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > RBCs and RBC Components > Immune Response to Rh,AR,0.9173,high,immune; rh; blood; banking; transfusion; rbc,465
rh-immune-globulin-dosing,Rh Immune Globulin Dosing,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,3,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine,,0.9082,high,blood; banking; transfusion,150
rh-immune-globulin-dosing,Rh Immune Globulin Dosing,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,4,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > RBCs and RBC Components > Immune Response to Rh > Rh Function,F,0.8533,high,rh; blood; banking; transfusion; rbc; immune,469
rh-immune-globulin-dosing,Rh Immune Globulin Dosing,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,5,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > RBCs and RBC Components,,0.8078,high,rbc; blood; banking; transfusion,375
rh-immune-globulin-dosing,Rh Immune Globulin Dosing,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,6,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Apheresis > General Principles,AR,0.7891,high,principle; blood; banking; transfusion,548
ioc-entity-adenocarcinoma,Adenocarcinoma (Lung),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Pulmonary,"The Respiratory Tract, Pleura, and Mediastinum > The Respiratory Tract > Physiologic Changes, Metabolic Conditions & Trauma/Infarct > Adenocarcinoma",C,1.1974,high,adenocarcinoma,3599
ioc-entity-adenocarcinoma,Adenocarcinoma (Lung),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Pulmonary,"The Respiratory Tract, Pleura, and Mediastinum > The Respiratory Tract > Physiologic Changes, Metabolic Conditions & Trauma/Infarct > Adenocarcinoma > Small cell carcinoma",C,1.0419,high,cell; carcinoma; adenocarcinoma,3601
ioc-entity-adenocarcinoma,Adenocarcinoma (Lung),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Breast,Breast > Lung Primary > Adenocarcinoma,AR,0.9474,high,adenocarcinoma; lung,5000
ioc-entity-adenocarcinoma,Adenocarcinoma (Lung),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Pulmonary,"The Respiratory Tract, Pleura, and Mediastinum > The Respiratory Tract > Physiologic Changes, Metabolic Conditions & Trauma/Infarct > Large cell neuroendocrine carcinoma > Bronchial gland tumors",F,0.9066,high,gland; cell; carcinoma,3621
ioc-entity-adenocarcinoma,Adenocarcinoma (Lung),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Pulmonary,"The Respiratory Tract, Pleura, and Mediastinum > The Respiratory Tract > Physiologic Changes, Metabolic Conditions & Trauma/Infarct > Metastatic tumor, lung > Large cell carcinoma (Other than neuroendocrine)",AR,0.9021,high,cell; carcinoma; lung,3609
ioc-entity-adenocarcinoma,Adenocarcinoma (Lung),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,AP,Pulmonary,"The Respiratory Tract, Pleura, and Mediastinum > The Respiratory Tract > Physiologic Changes, Metabolic Conditions & Trauma/Infarct > Metastatic tumor, lung > Sarcomatoid carcinoma",AR,0.8879,high,carcinoma; lung,3611
ioc-entity-cholangiocarcinoma,Cholangiocarcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Breast,Breast > Lung Primary > Cholangiocarcinoma,F,0.9413,high,cholangiocarcinoma,5185
ioc-entity-cholangiocarcinoma,Cholangiocarcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Gastrointestinal,"The Digestive System > The Liver and Biliary Tract > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Sclerosing cholangitis",C,0.8258,high,sclerosing; cholangiti,2537
ioc-entity-cholangiocarcinoma,Cholangiocarcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Dermatopathology,Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Solitary Fibrous Tumor > Malignant,F,0.8139,high,malignant; fibrou,8642
ioc-entity-cholangiocarcinoma,Cholangiocarcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Dermatopathology,Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Lipoma and Lipomatous Lesions > Malignant,C,0.7304,high,malignant; lesion,8763
ioc-entity-cholangiocarcinoma,Cholangiocarcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Breast,Breast > Lung Primary > Pelvic Washings > Reactive,AR,0.6897,high,reactive,4490
ioc-entity-cholangiocarcinoma,Cholangiocarcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Infectious Hazards of Transfusion > Hepatitis D > Diagnosis,F,0.4704,medium,diagnosi,819
ioc-entity-chromophobe,Chromophobe Renal Cell Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Genitourinary,The Genitourinary System > Kidney > Medical Kidney Disease > Vascular lesions,C,0.9347,high,lesion,640
ioc-entity-chromophobe,Chromophobe Renal Cell Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Genitourinary,The Genitourinary System > Kidney > Medical Kidney Disease > End Stage Renal Disease,C,0.9221,high,renal,653
ioc-entity-chromophobe,Chromophobe Renal Cell Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Genitourinary,The Genitourinary System > Kidney > Medical Kidney Disease > Monoclonal gammopathy associated renal disease,AR,0.9153,high,renal,625
ioc-entity-chromophobe,Chromophobe Renal Cell Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Genitourinary,"The Genitourinary System > Kidney > Medical Kidney Disease > Renal transplantation, donor assessment",AR,0.9153,high,renal,655
ioc-entity-chromophobe,Chromophobe Renal Cell Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Genitourinary,The Genitourinary System > Kidney > Medical Kidney Disease > Tissue processing of renal biopsies,C,0.9131,high,renal,741
ioc-entity-chromophobe,Chromophobe Renal Cell Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,AP,Breast,Breast > Normal Cytology > Pregnancy and Lactational Changes > Papillary Renal Cell Carcinoma > Chromophobe Renal Cell Carcinoma,F,0.8561,high,chromophobe; renal; cell; carcinoma,5901
ioc-entity-clearcell,Clear Cell Renal Cell Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Genitourinary,The Genitourinary System > Kidney > Medical Kidney Disease > Vascular lesions,C,1.1132,high,vascular; lesion,640
ioc-entity-clearcell,Clear Cell Renal Cell Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Genitourinary,The Genitourinary System > Kidney > Medical Kidney Disease > End Stage Renal Disease,C,0.9221,high,renal,653
ioc-entity-clearcell,Clear Cell Renal Cell Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Genitourinary,The Genitourinary System > Kidney > Medical Kidney Disease > Monoclonal gammopathy associated renal disease,AR,0.9153,high,renal,625
ioc-entity-clearcell,Clear Cell Renal Cell Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Genitourinary,"The Genitourinary System > Kidney > Medical Kidney Disease > Renal transplantation, donor assessment",AR,0.9153,high,renal,655
ioc-entity-clearcell,Clear Cell Renal Cell Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Genitourinary,The Genitourinary System > Kidney > Medical Kidney Disease > Tissue processing of renal biopsies,C,0.9131,high,renal,741
ioc-entity-clearcell,Clear Cell Renal Cell Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,AP,Breast,Breast > Normal Cytology > Pregnancy and Lactational Changes > Clear Cell Renal Cell Carcinoma,AR,0.8984,high,clear; cell; renal; carcinoma,5899
ioc-entity-cribriform,Cribriform Carcinoma (Breast),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Breast,Breast > Normal Anatomy and Histology > Diabetic mastopathy > Ductal carcinoma in situ (DCIS),C,1.7673,high,ductal; carcinoma; situ; dci; breast,346
ioc-entity-cribriform,Cribriform Carcinoma (Breast),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Breast,Breast > Lung Primary > Carcinoma,F,1.6731,high,carcinoma; breast,5025
ioc-entity-cribriform,Cribriform Carcinoma (Breast),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Breast,Breast > Normal Cytology > Pregnancy and Lactational Changes > Ductal Carcinoma,F,1.6029,high,ductal; carcinoma; breast,5739
ioc-entity-cribriform,Cribriform Carcinoma (Breast),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Breast,Breast > Lung Primary > Fibrolamellar Carcinoma > Carcinoma,AR,1.51,high,carcinoma; breast,5191
ioc-entity-cribriform,Cribriform Carcinoma (Breast),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Breast,Breast > Lung Primary > The Urinary Tract > Carcinoma,F,1.4761,high,carcinoma; breast,4794
ioc-entity-cribriform,Cribriform Carcinoma (Breast),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,AP,Breast,Breast > Lung Primary > GI Primary,F,1.4416,high,gi; breast,4425
ioc-entity-desmoplastic,Desmoplastic Stroma Modal (Pancreas),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Gastrointestinal,The Digestive System > The Pancreas > Acute and chronic pancreatitis > Acinar cell carcinoma,C,1.3612,high,acinar; carcinoma; pancrea; chronic; pancreatiti,2589
ioc-entity-desmoplastic,Desmoplastic Stroma Modal (Pancreas),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Gastrointestinal,The Digestive System > The Pancreas > Acute and chronic pancreatitis,C,1.2711,high,chronic; pancreatiti; pancrea,2577
ioc-entity-desmoplastic,Desmoplastic Stroma Modal (Pancreas),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Gastrointestinal,The Digestive System > The Pancreas > Acute and chronic pancreatitis > Infections,C,1.2121,high,pancrea; chronic; pancreatiti,2580
ioc-entity-desmoplastic,Desmoplastic Stroma Modal (Pancreas),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Gastrointestinal,The Digestive System > The Pancreas > Acute and chronic pancreatitis > Autoimmune pancreatitis,C,1.1987,high,pancreatiti; pancrea; chronic,2579
ioc-entity-desmoplastic,Desmoplastic Stroma Modal (Pancreas),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Gastrointestinal,The Digestive System > The Pancreas > Acute and chronic pancreatitis > Pseudocyst,AR,1.1789,high,pancrea; chronic; pancreatiti,2578
ioc-entity-desmoplastic,Desmoplastic Stroma Modal (Pancreas),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,AP,Gastrointestinal,The Digestive System > The Pancreas > Acute and chronic pancreatitis > Pancreatoblastoma,AR,1.1687,high,pancrea; chronic; pancreatiti,2590
ioc-entity-ductal,Ductal Lesion (Pancreas),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Breast,Breast > Normal Cytology > Pregnancy and Lactational Changes > Ductal Carcinoma,F,1.5188,high,ductal; carcinoma; change,5739
ioc-entity-ductal,Ductal Lesion (Pancreas),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Breast,Breast > Lung Primary > Lung FNA > Epithelial,AR,1.3519,high,epithelial,4999
ioc-entity-ductal,Ductal Lesion (Pancreas),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Breast,Breast > Lung Primary > Carcinoma,F,1.3469,high,carcinoma,5025
ioc-entity-ductal,Ductal Lesion (Pancreas),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Gastrointestinal,The Digestive System > The Pancreas > Acute and chronic pancreatitis > Ductal adenocarcinoma,AR,1.3051,high,ductal; pancrea; chronic; pancreatiti,2586
ioc-entity-ductal,Ductal Lesion (Pancreas),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Gastrointestinal,The Digestive System > The Pancreas > Acute and chronic pancreatitis,C,1.2711,high,chronic; pancreatiti; pancrea,2577
ioc-entity-ductal,Ductal Lesion (Pancreas),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,AP,Breast,Breast > Lung Primary > Pelvic Washings > Reactive,AR,1.2697,high,reactive,4490
ioc-entity-endometrioid,Endometrioid Carcinoma (Uterus/Ovary),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Breast,Breast > Lung Primary > Carcinoma,F,0.7919,high,carcinoma,5025
ioc-entity-endometrioid,Endometrioid Carcinoma (Uterus/Ovary),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Breast,Breast > Lung Primary > Fibrolamellar Carcinoma > Carcinoma,AR,0.6975,high,carcinoma,5191
ioc-entity-endometrioid,Endometrioid Carcinoma (Uterus/Ovary),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Breast,Breast > Lung Primary > The Urinary Tract > Carcinoma,F,0.6779,high,carcinoma,4794
ioc-entity-endometrioid,Endometrioid Carcinoma (Uterus/Ovary),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Cardiovascular,"Cardiovascular > Normal Development, Structure, and Function > Other Dysmotility Disorders > Hamartomatous > Hyperplastic",C,0.671,high,hyperplastic,16508
ioc-entity-endometrioid,Endometrioid Carcinoma (Uterus/Ovary),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Endocrine,"The Endocrine System > Normal Anatomy, Histology, and Development > Parathyroid Pathology > Carcinoma",AR,0.6538,high,carcinoma,16971
ioc-entity-endometrioid,Endometrioid Carcinoma (Uterus/Ovary),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,AP,Breast,Breast > Lung Primary > GI Primary,F,0.6063,high,gi,4425
ioc-entity-glandular,Pancreatic Adenocarcinoma (Glandular),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Gastrointestinal,"The Digestive System > The Gastrointestinal Tract > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Adenocarcinoma",C,1.0999,high,adenocarcinoma,1939
ioc-entity-glandular,Pancreatic Adenocarcinoma (Glandular),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Gastrointestinal,"The Digestive System > The Gastrointestinal Tract > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Adenocarcinoma",C,1.0999,high,adenocarcinoma,2099
ioc-entity-glandular,Pancreatic Adenocarcinoma (Glandular),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Gastrointestinal,The Digestive System > The Gastrointestinal Tract > Familial Colorectal Cancer Syndromes > Mucinous neoplasms > Adenocarcinoma,AR,1.0678,high,adenocarcinoma,2256
ioc-entity-glandular,Pancreatic Adenocarcinoma (Glandular),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Gastrointestinal,"The Digestive System > The Gastrointestinal Tract > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Whipple disease",AR,0.8042,high,whipple,2093
ioc-entity-glandular,Pancreatic Adenocarcinoma (Glandular),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,CP,Chemical Pathology,Chemical Pathology > Toxic Metals > Iron > Lead,C,0.4774,medium,lead,1882
ioc-entity-glandular,Pancreatic Adenocarcinoma (Glandular),src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,CP,Chemical Pathology,Chemical Pathology > Enzymes > Pancreatic Enzymes,,0.3806,medium,pancreatic,1648
ioc-entity-glioma,Glioma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Breast,Breast > Lung Primary > Cerebrospinal Fluid (CSF) > Glioblastoma,C,0.6828,high,glioblastoma,4651
ioc-entity-glioma,Glioma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,CP,Chemical Pathology,Chemical Pathology > Mass Spectrometry,,0.3601,medium,mas,1508
ioc-entity-glioma,Glioma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,CP,Chemical Pathology,Chemical Pathology > Point-of-Care Testing,,0.2803,low,point,1589
ioc-entity-glioma,Glioma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,CP,Chemical Pathology,Chemical Pathology > Mass Spectrometry > Clinical Applications,,0.2423,low,mas,1510
ioc-entity-glioma,Glioma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,CP,Chemical Pathology,Chemical Pathology > Mass Spectrometry > Instrumentation,,0.2406,low,mas,1520
ioc-entity-glioma,Glioma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,CP,Chemical Pathology,Chemical Pathology > Mass Spectrometry > SELDI Mass Spectrometry,F,0.2245,low,mas,1518
ioc-entity-hepatocellular,Hepatocellular Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,1,AP,Breast,Breast > Lung Primary > Hepatocellular Carcinoma,AR,1.0542,high,hepatocellular; carcinoma,5184
ioc-entity-hepatocellular,Hepatocellular Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,2,AP,Breast,Breast > Lung Primary > The Urinary Tract > Carcinoma,F,0.8367,high,carcinoma; tract,4794
ioc-entity-hepatocellular,Hepatocellular Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,3,AP,Cardiovascular,"Cardiovascular > Normal Development, Structure, and Function > The Hepatobiliary System and Pancreas > Hepatocellular Carcinoma",AR,0.8144,high,hepatocellular; carcinoma,16681
ioc-entity-hepatocellular,Hepatocellular Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,4,AP,Gastrointestinal,"The Digestive System > The Liver and Biliary Tract > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Hepatocellular carcinoma",AR,0.7944,high,hepatocellular; carcinoma; tract,2411
ioc-entity-hepatocellular,Hepatocellular Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,5,AP,Breast,Breast > Lung Primary > Carcinoma,F,0.7919,high,carcinoma,5025
ioc-entity-hepatocellular,Hepatocellular Carcinoma,src/content/downloads_imports/normalized/tutorials.normalized.json,Surgical Pathology,6,CP,Chemical Pathology,Chemical Pathology > Toxic Metals > Iron > Lead,C,0.4774,medium,lead,1882
